stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,7.8,1.23,0.75,0,0.49,0,0.72
5dpf,0,0,0,0.68,0.93,0,2.37
10dpf,4.07,0,0.39,0,0,0.4,3.92
