stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,0,0,0.84,0,0,0
2dpf,16.36,0.84,0,2.87,0.59,0,0.78
3dpf,1.23,0,0,0,0.3,0,0.37
5dpf,0.88,0,0.56,0,1.85,0,0.69
10dpf,3.07,0.61,0.38,0,1.69,0.39,0
