stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,9.22,0
3dpf,1.54,1.4,0,0.42,0,3.21,9.36,4.87
5dpf,1.35,0,0,2.78,1.48,6.89,165.34,16.75
10dpf,3.11,0,0.55,0.42,0.8,0,62.85,17.95
