stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,3.05,0,0,1.81,0,0
2dpf,0,0,10.51,0.5,0.49,2.32,0.81,0.48
3dpf,2.31,0,6.71,2.59,2.07,0,0,0.34
5dpf,0.92,0,27.06,4.1,1.94,0.43,1.49,1.01
10dpf,0.43,0.99,19.85,3.97,1.66,2.43,0,8.71
