stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.5,0,0,0,0,0,0,0.63
3dpf,19.39,0,1.12,0,0.85,10.21,0.35,2.15
5dpf,1.04,0,0,0,0,1.13,0.38,0
10dpf,8.82,0.72,1.47,1.12,0.68,3.64,0,0
