stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0.84,1.31
2dpf,0.58,0,0,0,1,0,0,0,0
3dpf,0.69,3.74,0,1.68,0,0.59,0,0,0
5dpf,0,2.84,0.85,3.85,1.07,1.53,6.17,0.8,0.66
10dpf,3.11,1.67,0.4,6.45,0,2.39,11.81,0,0
