stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.7,0,0.57,0,5.86
3dpf,1.51,0.94,0,0,3.32
5dpf,4.59,0,0,0,28.58
10dpf,3.55,0,0,1.54,31.7
