stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1.23,0,0,0,0,0,6.67
2dpf,52.51,0,1.5,4.25,10.3,0.74,23.79
3dpf,10.29,0,0.38,0,21.65,0,0.31
5dpf,1.65,0.82,1.74,1.01,52.66,0,0.72
10dpf,6.99,0,0,0,8.52,0,0
