stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0.82
2dpf,7.88,0,4.34,3.84,21.51,1.81,78.77
3dpf,7.65,1.09,1.53,0,13.82,0,47.2
5dpf,6.88,0,5.39,1.26,10.71,0.41,87.85
10dpf,0.79,1.34,0,0,0.72,0.68,132.77
