stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.86,0,0,0,0,1.03,0,0,1.15
3dpf,0.82,0,0,0,0,0.46,0,0,0
5dpf,5.67,0.68,0.87,0.9,3.87,15.45,0.29,1.65,6.84
10dpf,0,0,0,0,0,0.5,0,0,0
