stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,34.01
14hpf,3.12,0,3.76,0,0,0,101.35
16hpf,1.8,0,0,0,0,0,3.45
19hpf,2.4,0,0,0,0,0,12.44
24hpf,2.7,0,0,0,0,0,7.51
2dpf,16.62,0,5.11,0.62,2.1,0.61,86.84
3dpf,28.33,0.89,1.63,0,0,0,10.01
5dpf,35.32,0.44,3.03,1.09,4.59,0.8,85.18
10dpf,29.57,0,1.91,0,1.48,0,27.45
