stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.65,0,0.52,0.93,0,0.62,3.9
3dpf,0.45,0,0,0.62,0,0.34,0.32
5dpf,0,0,0,0,1.03,0,0.7
10dpf,1.77,1.27,0,0,0,0,0
