stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.78,0,0.49,0.9,3.25,0,0,0.49,0
3dpf,2.4,0.81,0.35,0,9.49,0,0,0.44,0.35
5dpf,0.64,0,4.5,0,9.39,0,3.45,0.67,0.48
10dpf,3.26,0.44,15.31,1.03,2.16,0.51,0,0.73,0
