stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,6.99,0,0,0,4.22,0,3.01,0
3dpf,4.88,0,0,0,1.76,0,0,0
5dpf,10.73,1.32,0,0,5.68,0.87,0,1.61
10dpf,1.91,0.45,2.18,0.67,2.99,0,0,0
