stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,16.49,27.01
12hpf,1.87,16.99,0,0,4.43,0,0,2.39,18.8,7.54
14hpf,2.71,0,0,0,7.51,2.3,0,0,22.48,48.69
16hpf,8.31,16.29,0,0,6.57,1.78,0,0,11,5.6
19hpf,1.68,0,0,0,0,3.29,0,0,1.82,70.54
24hpf,4.87,4.86,0,1.79,1.93,1.71,0.9,0,3.72,27.46
2dpf,40.63,0,0.56,7.38,28.29,64.61,10.8,2.03,9.43,121.32
3dpf,43.87,5.23,0.64,4.38,7.7,47.53,1.72,0,4.21,16.8
5dpf,18.43,2.25,3.65,2,3.61,64.1,11.57,4.86,11.04,77.63
10dpf,37.81,4.72,1.83,5.01,1.32,45.49,5.46,0,4.58,24.13
