stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,1.66,0,0,0,0
2dpf,7.04,0.58,0,4.04,3.56,0.53,7.07,2.9
3dpf,12.7,0,0.38,1.37,19.98,0.35,1.81,0.65
5dpf,1.97,0,1.42,0.9,14.17,2.87,1.89,1.23
10dpf,14.01,0,0,1.54,17.53,3.19,4.06,3.65
