stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
16hpf,2.19,0,0,0,0,0,0
24hpf,5.75,0,0,0,0,0,0
2dpf,0,0,0,0,0,0,0.52
3dpf,68.87,0.59,0,0,0.35,1.35,0
5dpf,1.87,0,1.03,1.61,0,4.3,1.59
10dpf,57.24,0.39,0.5,0.43,0,0.9,0.79
