stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,14.85,0,0,0,0
24hpf,0,0,0,2.13,0,0,0,0
2dpf,12.66,3.41,0,62.44,2.14,2.57,0.62,2.93
3dpf,2.41,0,0.52,34.93,0.34,0.78,0.55,0
5dpf,1.17,0,0.93,77.3,3.46,0,0,1.8
10dpf,0.61,0.46,0,23.4,1.31,0,0,0
