stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,1.52,0,0,0,0,0,0,0
24hpf,0.91,0,0,0,0,0,0,0
2dpf,26.91,0,17.67,0.51,0,0,0,0.49
3dpf,14.8,0,7.12,0,0.74,0,0,0.41
5dpf,46.9,0.29,8.31,1.63,4.61,0.84,0.88,0.42
10dpf,16.35,0,0.37,0.39,2.98,0,0.65,0
