stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,12.76,0,0,0,0
19hpf,0,0,0,10.22,0,0,0,0
24hpf,1.93,0,0,17.6,0,0,1.07,69.74
2dpf,3.21,0.55,0,144.04,3.09,6.14,0.85,24.12
3dpf,7.61,0.84,0.29,137.72,3.09,11.4,0.34,14.37
5dpf,2.57,5.1,0.33,179.18,1.14,19.43,0.31,46.34
10dpf,10.12,1.01,0,36.82,1,1.73,0,25.22
