stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.03,0,0.67,0,0.52,0,0
3dpf,19.63,0,2.95,1.68,0,0,0.54
5dpf,0.38,0,0,0.8,0,1.06,0.5
10dpf,18.14,0.49,2.09,0,0,0,0
