stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,1.97,0,0,0,0,0,0
24hpf,0.83,0,0,0,0,0.81,0
2dpf,13.26,3.34,6.91,7.86,0.79,1.59,0
3dpf,7.91,0.33,0,3.76,1,0.36,0.79
5dpf,2.57,3.48,0,15.35,3.63,0.54,2.88
10dpf,2.3,0,0.9,4.59,0.8,0,0
