stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,1.65,0,0,0,0
2dpf,13.54,1.56,2.35,6.28,8.08,1.64,5.72,1.73
3dpf,3.33,0.85,1.38,1,3.33,0,0,1.22
5dpf,1.58,0.3,2.17,1.26,4.79,0,0,4.2
10dpf,4.97,0,1.38,0,4.09,0,1.22,0.37
