stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.5,0,1.4,1.14,0
3dpf,0,0.38,3,0,0
5dpf,1.37,0.48,1.33,0,0.4
10dpf,0.63,2.66,6.08,0,0
