stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,5.05,0,0
2dpf,2.31,0,0,1.16,8.07,0,2.97,0.72
3dpf,20.01,0,0,1.74,5.38,0,1,0.85
5dpf,1.28,0.41,0.88,0.77,10.72,0,2.49,3.87
10dpf,7.93,1.32,0,0,4.84,0,0,0.66
