stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,2.32,0,0,0,0,0,0,0,0
24hpf,2.51,0,0,0,0,0,0,0,0
2dpf,34.6,0,1.02,15.38,10.72,0,0.98,1.8,1.45
3dpf,13.55,0.45,0.31,0.86,32.94,0.9,0,0.84,1.27
5dpf,7.07,1.09,2.35,3.3,16.27,1.01,0.68,0.84,3.8
10dpf,16.69,0,2.31,0.42,12.27,2.68,0,0,2.66
