stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,5470.95,85.17,62.28,0,1124.74,59.64,0,23.71,2419.02,1083.56
12hpf,4539.9,135.01,108.15,105.67,1172.23,166.23,12.79,131.77,2255.69,1046.83
14hpf,3062.55,46.82,201.91,94.84,645.16,143.37,58.65,85.86,934.7,554.36
16hpf,2065.08,108.64,218.47,51.95,592.09,126.92,57.89,105.06,746.02,551.42
19hpf,2538.19,12.88,26.56,23.14,258.14,45.67,20.16,23.01,116.46,387.52
24hpf,1094.98,9.29,119.4,44.94,339.34,81.65,18.82,7.52,81.07,128.87
2dpf,626.44,18.9,50.69,84.66,483.77,352.9,53.1,4.28,138.15,186.37
3dpf,546.6,8.67,10.28,15.83,15.38,90.05,9.25,0,14.03,18.33
5dpf,108.21,8.15,63.32,39.9,65.66,317.6,13.87,9.43,55.78,133.71
10dpf,121.92,2.63,42.74,4.77,3.07,52.15,1.21,0,7.96,10.81
