stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,1.08,0,0,0.68,0
3dpf,3.27,0,0.49,0.69,0.77,0,0.42,0.96
5dpf,0,0.68,0.86,0.75,2.08,0,0,1.36
10dpf,2.83,0,0.45,0,3.54,0.4,0,0
