stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.79,0,1.98,0.64,0.61,0
3dpf,0.7,0.6,0,4.22,0.59,0
5dpf,1.21,1.12,1.84,6,0,0.83
10dpf,7.36,0,0,6.1,0,1.32
