stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,229.06
12hpf,0,0,0,0,0,0,0,15.66
14hpf,0,0,0,0,0,0,0,495.38
16hpf,0,0,0,0,0,0,0,42.84
19hpf,0,0,0,0,0,0,0,548.18
24hpf,0.93,0,0,0,0,0,0,63.59
2dpf,7,1.38,0,0,0,3.92,0,250.29
3dpf,9.09,3.46,0,0,0.3,5.13,0,91.57
5dpf,0.97,0,0,0.72,0,8.13,0.43,344.69
10dpf,4.58,3.87,0.66,0,0,1.11,0,97.68
