stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
12hpf,0,0,0,0,0,2.53
14hpf,0,0,0,0,0,5.21
2dpf,2.06,0,0,0,2.26,42.31
3dpf,0.7,0,0,0,0,11.75
5dpf,2.35,0.35,0.46,0.54,0.95,72.24
10dpf,0,0,0,0,0.43,15.27
