stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,1.53,0,0,0,0,0,0
2dpf,7.19,0,2.08,0,1.91,2.2,8.5
3dpf,2.74,0.48,0.57,0.9,2.09,0.47,0.29
5dpf,30.23,0.88,2.96,0.39,13.76,1.81,19.08
10dpf,10.58,0.68,1.4,0,6.49,0.53,10.62
