stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,8.75,0,0,0,0,0
12hpf,1.87,0,0,0,0,0,0,0,0
2dpf,0,0,0.81,0,0,0.49,0.49,0,1.29
3dpf,16.24,0,1.08,0,2.24,1.7,0,1.8,1.17
5dpf,1.28,0,3.55,4.5,9.04,0,0,0.95,4.19
10dpf,18.74,0.38,0.41,0.93,8.06,1.32,0,0,3.48
