stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,118.5,0,0,0,0,0
12hpf,0,45.52,0,0,0,0,0
14hpf,0,17.78,0,0,0,0,0
2dpf,2.16,0,1.53,0.8,0,0.62,0
3dpf,2.45,0,0,1.21,0,0,0
5dpf,0,0.41,0.43,3.06,0,0.54,0.82
10dpf,0,0,0,0,0.42,0,0.48
