stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
5dpf,2.25,0.76,0.5,0.61,2.54,0.33,2.3
10dpf,2.13,0.6,0,0,0.52,0,2.12
