stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.67,0,0,0,0,1.27,0,0.59
3dpf,4.06,0,0,0,5.3,0,0.43,0.3
5dpf,1.61,1.19,0.76,0.45,2.37,0.52,2.02,3.62
10dpf,4.18,0,0,0,4.07,0.45,0,0
