stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.98,0,0,2.79,0,0.61,0
3dpf,13.75,0,1.61,5.22,0.54,0.55,1.26
5dpf,0.49,1.48,1.49,4.13,1.34,1.45,1.53
10dpf,9.43,0,0,8.96,0,0,1.26
