stage,central_nervous_system,hematopoietic_system,mesenchyme,periderm
10hpf,0,30.85,0,0
12hpf,0,13.93,0,0
14hpf,0,7.71,0,0
2dpf,1.97,2.88,0,0
3dpf,1.87,4.4,0,0
5dpf,1.49,56.19,1.33,1.44
10dpf,3.63,22.94,2.42,0
