stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.54,0,0,0,1.28
3dpf,7.43,0,0,1.03,0,0
5dpf,0.77,0.29,3.54,9.51,0.82,0
10dpf,6.23,0,0,2.5,0,0
