stage,central_nervous_system,lateral_mesoderm,mesenchyme,periderm
2dpf,2.83,0.81,0.71,0
3dpf,0.33,0,0.39,0
5dpf,0.69,0,0.29,0.44
10dpf,1.47,0,0,0
