stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.36,0,1.68,1.91,0.54,2.48,2.49,0.83
3dpf,14.32,0,0,0.37,0,5.32,0.66,0.39
5dpf,0.8,0.59,0.31,0,1.09,7.33,0.47,1.22
10dpf,7.66,0,0.4,0,0.54,2.58,0.41,0
