stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.69,0,1.77,0,0.59,0,0
3dpf,8.73,0,0.92,3.37,0,0,0
5dpf,0,0.63,0,2.76,0,0,2.11
10dpf,3.03,0,0,1.83,0,0.88,0
