stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.72,0,0,1,0.67,0
3dpf,2.19,0,0.49,0,0,0.48
5dpf,0,0,0,1.17,1.13,1.67
10dpf,4.71,1.21,0,5.62,2.05,1.28
