stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0.87,0
2dpf,0.69,0,15.63,0.62,1.59,1.99,3.88
3dpf,3.24,0.64,7.31,0.77,0,0.33,0.4
5dpf,1.33,0,21.96,2.22,0,1.73,1.36
10dpf,5.64,0.38,6.83,0.42,0,0,0
