stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
10hpf,9.54,0,0,0,0,0
2dpf,30.71,0,0,1.63,2.21,0
3dpf,6.4,0,0,0.65,0.58,0.68
5dpf,14.71,0.34,0.42,1.63,0.39,0.7
10dpf,3.88,0,0,0,0,0
