stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,0,7.78
14hpf,0,0,0,0,2.25,0,0,0,13.74
16hpf,1.64,0,0,0,0,0,0,2.31,26.86
24hpf,0,0,0,0,0,0.83,0,6.83,2.08
2dpf,7.71,0,1.78,8.3,15.31,2.19,0.91,8.26,4.95
3dpf,93.12,0,0.72,0.45,63.74,0,0,0.83,0
5dpf,13.23,0.39,2.37,0.65,70.6,0,0.35,2.95,2.16
10dpf,16.23,0,0,0,18.71,0,0,2.48,0.41
