stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,0,1.76
24hpf,0,0,0,0,4.84
2dpf,2.61,0,0.5,0,30.99
3dpf,0.86,0,0,0,14.46
5dpf,4.42,0.8,1.84,1.01,100.5
10dpf,7.34,0,0,0,17.16
