stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.83,0,0,0,0,0,0
2dpf,10.86,0,0.53,0.54,0.77,0,0
3dpf,19.65,0,0.92,0,0,0.29,0
5dpf,1.06,0.77,0,0,1.49,0,0.92
10dpf,18.72,0,0,0.66,0,0,0
