stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,5.14,0,0,0
19hpf,0,0,0,3.47,0,0,0
24hpf,3.36,0,0,9.52,0,0,0
2dpf,0.65,0,4.52,18.81,5.4,0,0
3dpf,5.1,0.48,0,11.75,1.65,0.43,0
5dpf,0.83,1.67,0.78,13.07,7.87,0,0.37
10dpf,6.61,0,0.69,24.01,8.3,0,0.39
