stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.87,0,0.53,4.91,2.53,0,1.02,0.51
3dpf,3.62,0,0,0,2.39,0,0,0
5dpf,1.26,0.58,1.36,0.86,7.14,1.93,2.57,2.04
10dpf,0,0,0,0,0.47,0,0,0
