stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,0,1.64
24hpf,0,0,0,0,0,0,0,1.77,0
2dpf,3.4,8.28,2.69,4.07,5.48,1.84,0.71,0.52,5.17
3dpf,3.71,5.46,0,0,7.8,0,0,0.52,0
5dpf,2.64,21.2,1.44,1.2,16.03,0,0,2.81,5.71
10dpf,9.16,76.27,0.57,0,3.78,0,0,0,0.38
