stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,1.63,0,0,0,0,0,0,0,0
2dpf,8.89,1.85,0,0,3.49,2.7,0,0.53,2.46
3dpf,5.94,0.48,0,0.74,2.61,0.36,0,0,0
5dpf,8.61,1.61,0.29,0,8.25,0,0.32,0.96,2.76
10dpf,3.07,0,0,0,1.15,0,0,0,0.42
