stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,1.49,0,0,0,1.09,2.43
3dpf,1.15,0,0,0,0.62,0.69,0,0,0.78
5dpf,0,0.55,0.94,1.39,0,0.45,0.61,0,6.23
10dpf,0,0.89,3.18,0,0,2.65,0,0.44,1.58
