stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,0,2.13
14hpf,2.76,0,0,0,0,0,0,0,2.52
16hpf,3.61,4.98,7.4,0,0,0,1.82,0,3.38
19hpf,1.5,0,3.37,0,3.66,0,0,0,0
24hpf,4.42,1.78,1.12,0,3.08,2.83,0,0,2.76
2dpf,7.35,0.69,0,0,8.34,4.39,0,1.38,2.36
3dpf,8.3,0.59,0,2.7,8.73,5.57,0,0.32,0
5dpf,3.19,0,1.91,1.42,6.48,2.72,0,1.02,1.34
10dpf,4.79,0.44,1.5,5.34,13.86,0.65,0,0,0.43
