stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,8.86,0,0,0,0
2dpf,1.69,0,21.69,0,3.01,0,0.57
3dpf,2.47,1.4,38.85,0,1.65,0,0.45
5dpf,2.27,0,131.65,1.01,1.16,0.91,0.84
10dpf,7.95,4.49,148.52,0,2.09,0,2.07
