stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,30.85,0,0,0,0,0
12hpf,0,0,0,11.68,435.87,278.83,0,8.34,14.03,16.37
14hpf,11.43,0,0,48.24,121.76,122.86,0,0,3.83,30.32
16hpf,4.28,16.44,0,0,208.17,91.8,2.46,0,0,142.96
19hpf,0,3.91,0,0,174.6,38.86,0,2.9,0,32.32
24hpf,18.38,0,1.25,42.13,286.42,23.35,1.11,0,8.01,13.79
2dpf,140.46,0,8.04,146.55,989.55,1058.83,3.47,0.51,37.48,23.6
3dpf,25.58,2.71,6.43,70.76,85.24,2802.88,0.32,0,21.31,16.2
5dpf,15.41,13.73,11.73,166.27,77.47,2107.5,4.53,0.65,53.95,46.84
10dpf,29.47,11.1,7.42,119.36,91.57,1922.63,0,0,46.69,22.98
