stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,6.21,0.52,0.56,1.36,3.04,2.64,1.66
3dpf,5.36,0,0.86,1.28,2.03,0.51,0
5dpf,1.45,48.1,1.72,0,9.48,0.42,0.95
10dpf,9.84,31.1,1.39,0,4.7,0,0
