stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,28.9,0,0,0,17.95,0,0,11.6,18.53,27.38
12hpf,81.69,4.4,0,0,33.52,2.5,0,58.89,47.69,32.78
14hpf,9.02,0,0,0,0,0,0,4.79,16.18,8.19
16hpf,23.55,5.08,0,3.72,7.64,1.66,1.68,30,54.63,18.5
19hpf,37.09,0,0,4.9,6.85,5.66,1.57,21.02,5.04,20.55
24hpf,44.81,0,4.86,1.72,5.68,5.94,5.34,2.24,48.44,4.54
2dpf,121.01,3.78,15.32,20.38,41.23,130.43,22.71,0.76,53.16,40.1
3dpf,118.47,0.48,3.42,4.58,3.59,96.65,0.94,0,8.94,9.56
5dpf,51.87,1.69,14.52,10.09,7.77,124.04,13.03,0.65,22,26.18
10dpf,156.24,6.27,18.92,5.42,5.68,68.11,6.61,0.59,12.92,8.52
