stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.33,0,0.79,0.78,1.1,0,0.62
3dpf,2.34,0,0,0,2.16,0,0.73
5dpf,1.64,0.4,1.74,0.75,5.96,0,7.53
10dpf,4.91,0.37,0.72,0,7.01,0.58,0
