stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.99,0,4.47,0,0,0.66,2.2
3dpf,6.26,0,0,1.42,0.32,0,0
5dpf,0.75,0,1.49,2.58,0.58,0,0.64
10dpf,5.24,2.34,0.83,2.26,0,0.51,0
