stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0.84,0
2dpf,1.3,0,0,0,0,0.51,0
3dpf,2.36,2.37,1.5,5.97,0,1.36,0
5dpf,1.68,2.28,1.45,3.89,0.52,2.67,4.13
10dpf,1.55,6.57,0,1.57,0,0,1.28
