stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,18.16,1.77,0,0,0,0,5.93,0
2dpf,7.55,0,3.45,5.71,13.29,1.55,3.93,0.73
3dpf,3.05,0,0,0,1.48,0,0,0.75
5dpf,0.77,0,0,0.84,2.53,0,0,1.35
10dpf,3.67,0,0.5,0,0,0,0,0.62
