stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,28.04,0,2.04,6.59,19.03,0.66,2.07,0.56
3dpf,44.86,0,0,0.48,23.09,0.86,0,1.12
5dpf,5.72,1.04,5.08,0.64,38.84,1.29,1.04,5.18
10dpf,13.06,0,0,0,8.41,0.55,0,2.68
