stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
2dpf,2.32,0,0,0,0,0,0
3dpf,0,0,0,0,0.53,0,0
5dpf,0.97,0,0.77,0.83,2.12,0.85,2.3
10dpf,3.57,1.58,0.42,0,0.93,0,0
